sid,word,occurence
4srcMdbm2qzVG98tJajHxp,mare,1
4srcMdbm2qzVG98tJajHxp,skinny,1
4srcMdbm2qzVG98tJajHxp,vuelta,1
4srcMdbm2qzVG98tJajHxp,pido,1
4srcMdbm2qzVG98tJajHxp,entonce,1
4srcMdbm2qzVG98tJajHxp,trate,1
2SJZdZ5DLtlRosJ2xHJJJa,pido,6
2SJZdZ5DLtlRosJ2xHJJJa,chance,6
2SJZdZ5DLtlRosJ2xHJJJa,viste,4
2SJZdZ5DLtlRosJ2xHJJJa,siente,3
2SJZdZ5DLtlRosJ2xHJJJa,solo,3
2SJZdZ5DLtlRosJ2xHJJJa,sonre,1
2SJZdZ5DLtlRosJ2xHJJJa,chicle,1
2SJZdZ5DLtlRosJ2xHJJJa,rinda,1
2SJZdZ5DLtlRosJ2xHJJJa,fotos,1
2SJZdZ5DLtlRosJ2xHJJJa,bomb,1
2SJZdZ5DLtlRosJ2xHJJJa,puede,1
2SJZdZ5DLtlRosJ2xHJJJa,embed,1
3uwnnTQcHM1rDqSfA4gQNz,body,10
3uwnnTQcHM1rDqSfA4gQNz,summer,9
3uwnnTQcHM1rDqSfA4gQNz,cool,6
3uwnnTQcHM1rDqSfA4gQNz,mind,5
3uwnnTQcHM1rDqSfA4gQNz,scare,4
3uwnnTQcHM1rDqSfA4gQNz,type,4
3uwnnTQcHM1rDqSfA4gQNz,taste,3
3uwnnTQcHM1rDqSfA4gQNz,cherry,3
3uwnnTQcHM1rDqSfA4gQNz,mother,3
3uwnnTQcHM1rDqSfA4gQNz,wanna,3
3uwnnTQcHM1rDqSfA4gQNz,kiss,2
3uwnnTQcHM1rDqSfA4gQNz,time,1
3uwnnTQcHM1rDqSfA4gQNz,scared,1
3uwnnTQcHM1rDqSfA4gQNz,shhh,1
3uwnnTQcHM1rDqSfA4gQNz,curious,1
2m6Ko3CY1qXNNja8AlugNc,forever,7
2m6Ko3CY1qXNNja8AlugNc,give,7
2m6Ko3CY1qXNNja8AlugNc,start,4
2m6Ko3CY1qXNNja8AlugNc,afraid,3
2m6Ko3CY1qXNNja8AlugNc,living,3
2m6Ko3CY1qXNNja8AlugNc,bring,3
2m6Ko3CY1qXNNja8AlugNc,moment,3
2m6Ko3CY1qXNNja8AlugNc,live,3
2m6Ko3CY1qXNNja8AlugNc,word,3
2m6Ko3CY1qXNNja8AlugNc,night,3
2m6Ko3CY1qXNNja8AlugNc,wanna,2
2m6Ko3CY1qXNNja8AlugNc,life,2
2m6Ko3CY1qXNNja8AlugNc,lie,2
2m6Ko3CY1qXNNja8AlugNc,rainy,2
2m6Ko3CY1qXNNja8AlugNc,die,2
6bQ5823aHmFVKLZW8E7rRo,frontear,5
6bQ5823aHmFVKLZW8E7rRo,gata,4
6bQ5823aHmFVKLZW8E7rRo,mont,4
6bQ5823aHmFVKLZW8E7rRo,cabr,2
6bQ5823aHmFVKLZW8E7rRo,quieren,2
6bQ5823aHmFVKLZW8E7rRo,quiere,2
6bQ5823aHmFVKLZW8E7rRo,duerme,1
6bQ5823aHmFVKLZW8E7rRo,picky,1
6bQ5823aHmFVKLZW8E7rRo,desata,1
6bQ5823aHmFVKLZW8E7rRo,clone,1
6bQ5823aHmFVKLZW8E7rRo,morir,1
6bQ5823aHmFVKLZW8E7rRo,dile,1
6bQ5823aHmFVKLZW8E7rRo,baile,1
6bQ5823aHmFVKLZW8E7rRo,coopere,1
6bQ5823aHmFVKLZW8E7rRo,flore,1
6ws54n2IzyrIxxyzlG2bVJ,shit,14
6ws54n2IzyrIxxyzlG2bVJ,bitch,8
6ws54n2IzyrIxxyzlG2bVJ,slide,6
6ws54n2IzyrIxxyzlG2bVJ,song,5
6ws54n2IzyrIxxyzlG2bVJ,roll,5
6ws54n2IzyrIxxyzlG2bVJ,cap,5
6ws54n2IzyrIxxyzlG2bVJ,rap,5
6ws54n2IzyrIxxyzlG2bVJ,police,5
6ws54n2IzyrIxxyzlG2bVJ,hair,5
6ws54n2IzyrIxxyzlG2bVJ,salon,5
6ws54n2IzyrIxxyzlG2bVJ,hood,5
6ws54n2IzyrIxxyzlG2bVJ,put,4
6ws54n2IzyrIxxyzlG2bVJ,money,3
6ws54n2IzyrIxxyzlG2bVJ,real,3
6ws54n2IzyrIxxyzlG2bVJ,swear,3
01zBrTochud32ICfEK6s7s,vece,9
01zBrTochud32ICfEK6s7s,mismo,4
01zBrTochud32ICfEK6s7s,beso,4
01zBrTochud32ICfEK6s7s,daba,4
01zBrTochud32ICfEK6s7s,anoche,4
01zBrTochud32ICfEK6s7s,acost,4
01zBrTochud32ICfEK6s7s,dio,4
01zBrTochud32ICfEK6s7s,digas,2
01zBrTochud32ICfEK6s7s,existen,2
01zBrTochud32ICfEK6s7s,comerte,2
01zBrTochud32ICfEK6s7s,quiero,2
01zBrTochud32ICfEK6s7s,baby,1
01zBrTochud32ICfEK6s7s,doy,1
01zBrTochud32ICfEK6s7s,compro,1
01zBrTochud32ICfEK6s7s,conmigo,1
0wPKDeY4fZXT6k9bzV0kx0,hilarious,9
0wPKDeY4fZXT6k9bzV0kx0,put,6
0wPKDeY4fZXT6k9bzV0kx0,delirious,5
0wPKDeY4fZXT6k9bzV0kx0,lesson,3
0wPKDeY4fZXT6k9bzV0kx0,blame,3
0wPKDeY4fZXT6k9bzV0kx0,girl,3
0wPKDeY4fZXT6k9bzV0kx0,thing,3
0wPKDeY4fZXT6k9bzV0kx0,thinkin,3
0wPKDeY4fZXT6k9bzV0kx0,year,3
0wPKDeY4fZXT6k9bzV0kx0,badly,3
0wPKDeY4fZXT6k9bzV0kx0,love,3
0wPKDeY4fZXT6k9bzV0kx0,tear,3
0wPKDeY4fZXT6k9bzV0kx0,eye,2
0wPKDeY4fZXT6k9bzV0kx0,hope,2
0wPKDeY4fZXT6k9bzV0kx0,table,2
4pKhxDtzoLPVy4GzW1ibAz,puede,2
4pKhxDtzoLPVy4GzW1ibAz,tiempo,2
4pKhxDtzoLPVy4GzW1ibAz,olvidarte,2
4pKhxDtzoLPVy4GzW1ibAz,sabe,2
4pKhxDtzoLPVy4GzW1ibAz,nadie,2
4pKhxDtzoLPVy4GzW1ibAz,scate,1
4pKhxDtzoLPVy4GzW1ibAz,pueda,1
4pKhxDtzoLPVy4GzW1ibAz,mismo,1
4pKhxDtzoLPVy4GzW1ibAz,gastaste,1
4pKhxDtzoLPVy4GzW1ibAz,music,1
4pKhxDtzoLPVy4GzW1ibAz,dime,1
4pKhxDtzoLPVy4GzW1ibAz,gust,1
4pKhxDtzoLPVy4GzW1ibAz,quiero,1
4pKhxDtzoLPVy4GzW1ibAz,digas,1
1A171GTIx6W4YidGHOhlOx,fall,12
1A171GTIx6W4YidGHOhlOx,talk,3
1A171GTIx6W4YidGHOhlOx,fallin,3
1A171GTIx6W4YidGHOhlOx,feel,1
1A171GTIx6W4YidGHOhlOx,thing,1
1A171GTIx6W4YidGHOhlOx,run,1
1A171GTIx6W4YidGHOhlOx,kill,1
1A171GTIx6W4YidGHOhlOx,song,1
1A171GTIx6W4YidGHOhlOx,write,1
1A171GTIx6W4YidGHOhlOx,aware,1
1A171GTIx6W4YidGHOhlOx,miss,1
1A171GTIx6W4YidGHOhlOx,care,1
1A171GTIx6W4YidGHOhlOx,bed,1
1A171GTIx6W4YidGHOhlOx,blame,1
1A171GTIx6W4YidGHOhlOx,leave,1
0bBd6K5X4W7t9GyXcaVOA7,tocar,3
0bBd6K5X4W7t9GyXcaVOA7,entero,3
0bBd6K5X4W7t9GyXcaVOA7,cuerpo,3
0bBd6K5X4W7t9GyXcaVOA7,baby,2
0bBd6K5X4W7t9GyXcaVOA7,sobeteo,2
0bBd6K5X4W7t9GyXcaVOA7,guayeteo,2
0bBd6K5X4W7t9GyXcaVOA7,perreo,2
0bBd6K5X4W7t9GyXcaVOA7,puesta,2
0bBd6K5X4W7t9GyXcaVOA7,couple,2
0bBd6K5X4W7t9GyXcaVOA7,beber,2
0bBd6K5X4W7t9GyXcaVOA7,secret,1
0bBd6K5X4W7t9GyXcaVOA7,rolling,1
0bBd6K5X4W7t9GyXcaVOA7,dime,1
0bBd6K5X4W7t9GyXcaVOA7,beb,1
0bBd6K5X4W7t9GyXcaVOA7,grab,1
63irPUP3xB74fHdw1Aw9zR,stop,4
63irPUP3xB74fHdw1Aw9zR,smoke,3
63irPUP3xB74fHdw1Aw9zR,poppin,2
63irPUP3xB74fHdw1Aw9zR,toxic,2
63irPUP3xB74fHdw1Aw9zR,feel,1
63irPUP3xB74fHdw1Aw9zR,tornado,1
63irPUP3xB74fHdw1Aw9zR,seal,1
63irPUP3xB74fHdw1Aw9zR,volcano,1
63irPUP3xB74fHdw1Aw9zR,dormant,1
63irPUP3xB74fHdw1Aw9zR,locket,1
63irPUP3xB74fHdw1Aw9zR,fresh,1
63irPUP3xB74fHdw1Aw9zR,hold,1
63irPUP3xB74fHdw1Aw9zR,live,1
63irPUP3xB74fHdw1Aw9zR,lock,1
63irPUP3xB74fHdw1Aw9zR,cosplay,1
7JJmb5XwzOO8jgpou264Ml,holdin,10
7JJmb5XwzOO8jgpou264Ml,nothin,10
7JJmb5XwzOO8jgpou264Ml,baby,8
7JJmb5XwzOO8jgpou264Ml,back,6
7JJmb5XwzOO8jgpou264Ml,inhibition,3
7JJmb5XwzOO8jgpou264Ml,decision,3
7JJmb5XwzOO8jgpou264Ml,reputation,3
7JJmb5XwzOO8jgpou264Ml,tear,3
7JJmb5XwzOO8jgpou264Ml,place,3
7JJmb5XwzOO8jgpou264Ml,manipulate,3
7JJmb5XwzOO8jgpou264Ml,crazy,3
7JJmb5XwzOO8jgpou264Ml,love,3
7JJmb5XwzOO8jgpou264Ml,shake,3
7JJmb5XwzOO8jgpou264Ml,lose,2
7JJmb5XwzOO8jgpou264Ml,confess,2
4CtdGc3EBrLfrcqKrrUIKm,golden,5
4CtdGc3EBrLfrcqKrrUIKm,feel,4
4CtdGc3EBrLfrcqKrrUIKm,break,4
4CtdGc3EBrLfrcqKrrUIKm,hold,3
4CtdGc3EBrLfrcqKrrUIKm,heart,3
4CtdGc3EBrLfrcqKrrUIKm,scare,3
4CtdGc3EBrLfrcqKrrUIKm,head,3
4CtdGc3EBrLfrcqKrrUIKm,open,2
4CtdGc3EBrLfrcqKrrUIKm,skin,1
4CtdGc3EBrLfrcqKrrUIKm,scared,1
4CtdGc3EBrLfrcqKrrUIKm,control,1
4CtdGc3EBrLfrcqKrrUIKm,end,1
4CtdGc3EBrLfrcqKrrUIKm,sky,1
4CtdGc3EBrLfrcqKrrUIKm,brown,1
4CtdGc3EBrLfrcqKrrUIKm,hopeless,1
2Foc5Q5nqNiosCNqttzHof,night,56
2Foc5Q5nqNiosCNqttzHof,lucky,30
2Foc5Q5nqNiosCNqttzHof,fun,6
2Foc5Q5nqNiosCNqttzHof,give,4
2Foc5Q5nqNiosCNqttzHof,raise,3
2Foc5Q5nqNiosCNqttzHof,bar,3
2Foc5Q5nqNiosCNqttzHof,cup,3
2Foc5Q5nqNiosCNqttzHof,star,3
2Foc5Q5nqNiosCNqttzHof,gift,1
2Foc5Q5nqNiosCNqttzHof,funky,1
2Foc5Q5nqNiosCNqttzHof,funk,1
2Foc5Q5nqNiosCNqttzHof,back,1
2Foc5Q5nqNiosCNqttzHof,leave,1
2Foc5Q5nqNiosCNqttzHof,wanna,1
2Foc5Q5nqNiosCNqttzHof,feeling,1
173at7P4YM92XHHptu5dh3,pay,7
173at7P4YM92XHHptu5dh3,rent,7
173at7P4YM92XHHptu5dh3,fridge,6
173at7P4YM92XHHptu5dh3,listen,6
173at7P4YM92XHHptu5dh3,friend,6
173at7P4YM92XHHptu5dh3,shit,4
173at7P4YM92XHHptu5dh3,crib,4
173at7P4YM92XHHptu5dh3,mad,2
173at7P4YM92XHHptu5dh3,niggas,2
173at7P4YM92XHHptu5dh3,bitch,2
173at7P4YM92XHHptu5dh3,secret,1
173at7P4YM92XHHptu5dh3,somethin,1
173at7P4YM92XHHptu5dh3,thinkin,1
173at7P4YM92XHHptu5dh3,logical,1
173at7P4YM92XHHptu5dh3,tell,1
1HNkqx9Ahdgi1Ixy2xkKkL,wait,6
1HNkqx9Ahdgi1Ixy2xkKkL,home,5
1HNkqx9Ahdgi1Ixy2xkKkL,eye,4
1HNkqx9Ahdgi1Ixy2xkKkL,inside,4
1HNkqx9Ahdgi1Ixy2xkKkL,hurt,3
1HNkqx9Ahdgi1Ixy2xkKkL,make,3
1HNkqx9Ahdgi1Ixy2xkKkL,page,2
1HNkqx9Ahdgi1Ixy2xkKkL,bleed,2
1HNkqx9Ahdgi1Ixy2xkKkL,word,2
1HNkqx9Ahdgi1Ixy2xkKkL,jean,2
1HNkqx9Ahdgi1Ixy2xkKkL,baby,2
1HNkqx9Ahdgi1Ixy2xkKkL,remember,2
1HNkqx9Ahdgi1Ixy2xkKkL,hard,2
1HNkqx9Ahdgi1Ixy2xkKkL,hold,2
1HNkqx9Ahdgi1Ixy2xkKkL,meet,2
50kpGaPAhYJ3sGmk6vplg0,love,6
50kpGaPAhYJ3sGmk6vplg0,baby,6
50kpGaPAhYJ3sGmk6vplg0,feel,3
50kpGaPAhYJ3sGmk6vplg0,wrong,3
50kpGaPAhYJ3sGmk6vplg0,sleep,2
50kpGaPAhYJ3sGmk6vplg0,like,2
50kpGaPAhYJ3sGmk6vplg0,make,2
50kpGaPAhYJ3sGmk6vplg0,tell,2
50kpGaPAhYJ3sGmk6vplg0,job,2
50kpGaPAhYJ3sGmk6vplg0,catch,2
50kpGaPAhYJ3sGmk6vplg0,admit,2
50kpGaPAhYJ3sGmk6vplg0,hold,2
50kpGaPAhYJ3sGmk6vplg0,movin,2
50kpGaPAhYJ3sGmk6vplg0,phone,2
50kpGaPAhYJ3sGmk6vplg0,hit,2
6REbwUNlppTfcnV4d4ZoZi,pocket,9
6REbwUNlppTfcnV4d4ZoZi,outta,8
6REbwUNlppTfcnV4d4ZoZi,brrt,8
6REbwUNlppTfcnV4d4ZoZi,shit,6
6REbwUNlppTfcnV4d4ZoZi,shoot,6
6REbwUNlppTfcnV4d4ZoZi,hard,4
6REbwUNlppTfcnV4d4ZoZi,fuck,4
6REbwUNlppTfcnV4d4ZoZi,copy,4
6REbwUNlppTfcnV4d4ZoZi,talk,4
6REbwUNlppTfcnV4d4ZoZi,world,3
6REbwUNlppTfcnV4d4ZoZi,bitch,3
6REbwUNlppTfcnV4d4ZoZi,feel,3
6REbwUNlppTfcnV4d4ZoZi,atms,2
6REbwUNlppTfcnV4d4ZoZi,steppin,2
6REbwUNlppTfcnV4d4ZoZi,sleep,2
0lhsiAGQ7TXl3gEyrulOPG,deep,22
0lhsiAGQ7TXl3gEyrulOPG,feel,15
0lhsiAGQ7TXl3gEyrulOPG,feelin,8
0lhsiAGQ7TXl3gEyrulOPG,love,5
0lhsiAGQ7TXl3gEyrulOPG,hope,5
0lhsiAGQ7TXl3gEyrulOPG,pain,4
0lhsiAGQ7TXl3gEyrulOPG,shimmy,4
0lhsiAGQ7TXl3gEyrulOPG,make,4
0lhsiAGQ7TXl3gEyrulOPG,trust,3
0lhsiAGQ7TXl3gEyrulOPG,straight,3
0lhsiAGQ7TXl3gEyrulOPG,away,3
0lhsiAGQ7TXl3gEyrulOPG,stay,3
0lhsiAGQ7TXl3gEyrulOPG,late,3
0lhsiAGQ7TXl3gEyrulOPG,set,3
0lhsiAGQ7TXl3gEyrulOPG,demon,3
5CzixCxDkRXX9mScCmah8O,ver,4
5CzixCxDkRXX9mScCmah8O,bonito,3
5CzixCxDkRXX9mScCmah8O,vuelva,2
5CzixCxDkRXX9mScCmah8O,puede,2
5CzixCxDkRXX9mScCmah8O,importa,1
5CzixCxDkRXX9mScCmah8O,podemo,1
5CzixCxDkRXX9mScCmah8O,perrear,1
5CzixCxDkRXX9mScCmah8O,baby,1
5CzixCxDkRXX9mScCmah8O,quiz,1
5CzixCxDkRXX9mScCmah8O,bunny,1
5CzixCxDkRXX9mScCmah8O,liveget,1
5CzixCxDkRXX9mScCmah8O,ticket,1
5CzixCxDkRXX9mScCmah8O,low,1
5CzixCxDkRXX9mScCmah8O,voy,1
5CzixCxDkRXX9mScCmah8O,espero,1
5Gt9bxniM1SxN61yRzRhXL,different,8
5Gt9bxniM1SxN61yRzRhXL,grieve,6
5Gt9bxniM1SxN61yRzRhXL,buy,6
5Gt9bxniM1SxN61yRzRhXL,green,3
5Gt9bxniM1SxN61yRzRhXL,eye,3
5Gt9bxniM1SxN61yRzRhXL,chain,3
5Gt9bxniM1SxN61yRzRhXL,hope,2
5Gt9bxniM1SxN61yRzRhXL,mill,2
5Gt9bxniM1SxN61yRzRhXL,practice,2
5Gt9bxniM1SxN61yRzRhXL,find,2
5Gt9bxniM1SxN61yRzRhXL,couple,2
5Gt9bxniM1SxN61yRzRhXL,tax,2
5Gt9bxniM1SxN61yRzRhXL,rap,2
5Gt9bxniM1SxN61yRzRhXL,young,2
5Gt9bxniM1SxN61yRzRhXL,year,2
5kVZxyMY1gfdCLiChsfjn1,cabr,4
5kVZxyMY1gfdCLiChsfjn1,psycho,4
5kVZxyMY1gfdCLiChsfjn1,cuide,1
5kVZxyMY1gfdCLiChsfjn1,extra,1
5kVZxyMY1gfdCLiChsfjn1,gran,1
5kVZxyMY1gfdCLiChsfjn1,thunder,1
5kVZxyMY1gfdCLiChsfjn1,rompi,1
5kVZxyMY1gfdCLiChsfjn1,ticket,1
5kVZxyMY1gfdCLiChsfjn1,low,1
5kVZxyMY1gfdCLiChsfjn1,cupido,1
5kVZxyMY1gfdCLiChsfjn1,machismo,1
5kVZxyMY1gfdCLiChsfjn1,bofet,1
6qSb2kf0gH91l9WRBcgMq9,bitch,8
6qSb2kf0gH91l9WRBcgMq9,pray,6
6qSb2kf0gH91l9WRBcgMq9,brother,6
6qSb2kf0gH91l9WRBcgMq9,attractive,6
6qSb2kf0gH91l9WRBcgMq9,song,6
6qSb2kf0gH91l9WRBcgMq9,turn,6
6qSb2kf0gH91l9WRBcgMq9,rich,3
6qSb2kf0gH91l9WRBcgMq9,stop,3
6qSb2kf0gH91l9WRBcgMq9,strong,3
6qSb2kf0gH91l9WRBcgMq9,tryna,3
6qSb2kf0gH91l9WRBcgMq9,phone,3
6qSb2kf0gH91l9WRBcgMq9,break,3
6qSb2kf0gH91l9WRBcgMq9,balance,3
6qSb2kf0gH91l9WRBcgMq9,life,2
6qSb2kf0gH91l9WRBcgMq9,lose,2
2GMeVXL0JQFLmAIJJa8K2n,push,9
2GMeVXL0JQFLmAIJJa8K2n,pushin,8
2GMeVXL0JQFLmAIJJa8K2n,stress,8
2GMeVXL0JQFLmAIJJa8K2n,niggas,7
2GMeVXL0JQFLmAIJJa8K2n,bitch,6
2GMeVXL0JQFLmAIJJa8K2n,money,3
2GMeVXL0JQFLmAIJJa8K2n,head,3
2GMeVXL0JQFLmAIJJa8K2n,snake,3
2GMeVXL0JQFLmAIJJa8K2n,fake,3
2GMeVXL0JQFLmAIJJa8K2n,hard,2
2GMeVXL0JQFLmAIJJa8K2n,swerve,2
2GMeVXL0JQFLmAIJJa8K2n,chest,2
2GMeVXL0JQFLmAIJJa8K2n,daughter,2
2GMeVXL0JQFLmAIJJa8K2n,diamond,2
2GMeVXL0JQFLmAIJJa8K2n,fuck,2
6BU1RZexmvJcBjgagVVt3M,fuck,18
6BU1RZexmvJcBjgagVVt3M,love,12
6BU1RZexmvJcBjgagVVt3M,fall,11
6BU1RZexmvJcBjgagVVt3M,count,9
6BU1RZexmvJcBjgagVVt3M,trip,8
6BU1RZexmvJcBjgagVVt3M,sheesh,5
6BU1RZexmvJcBjgagVVt3M,regret,5
6BU1RZexmvJcBjgagVVt3M,make,4
6BU1RZexmvJcBjgagVVt3M,bless,4
6BU1RZexmvJcBjgagVVt3M,low,3
6BU1RZexmvJcBjgagVVt3M,find,3
6BU1RZexmvJcBjgagVVt3M,thing,3
6BU1RZexmvJcBjgagVVt3M,mask,3
6BU1RZexmvJcBjgagVVt3M,change,2
6BU1RZexmvJcBjgagVVt3M,time,2
44XjoNvtwevktFKjvVe1vH,quiere,3
44XjoNvtwevktFKjvVe1vH,quiten,3
44XjoNvtwevktFKjvVe1vH,hacer,2
44XjoNvtwevktFKjvVe1vH,conmigo,2
44XjoNvtwevktFKjvVe1vH,money,2
44XjoNvtwevktFKjvVe1vH,buscando,2
44XjoNvtwevktFKjvVe1vH,ver,2
44XjoNvtwevktFKjvVe1vH,ponen,2
44XjoNvtwevktFKjvVe1vH,hablar,2
44XjoNvtwevktFKjvVe1vH,verstappen,1
44XjoNvtwevktFKjvVe1vH,formula,1
44XjoNvtwevktFKjvVe1vH,equivoc,1
44XjoNvtwevktFKjvVe1vH,malo,1
44XjoNvtwevktFKjvVe1vH,persona,1
44XjoNvtwevktFKjvVe1vH,quiero,1
4d4ZXH4dr5bYfgErHiZCX2,caer,5
4d4ZXH4dr5bYfgErHiZCX2,tre,5
4d4ZXH4dr5bYfgErHiZCX2,hacer,4
4d4ZXH4dr5bYfgErHiZCX2,baby,4
4d4ZXH4dr5bYfgErHiZCX2,dime,3
4d4ZXH4dr5bYfgErHiZCX2,bunny,2
4d4ZXH4dr5bYfgErHiZCX2,niegue,2
4d4ZXH4dr5bYfgErHiZCX2,espero,2
4d4ZXH4dr5bYfgErHiZCX2,shoot,2
4d4ZXH4dr5bYfgErHiZCX2,ey,1
4d4ZXH4dr5bYfgErHiZCX2,dijiste,1
4d4ZXH4dr5bYfgErHiZCX2,mejor,1
4d4ZXH4dr5bYfgErHiZCX2,hiciste,1
4d4ZXH4dr5bYfgErHiZCX2,sabe,1
4d4ZXH4dr5bYfgErHiZCX2,liveget,1
2BWtkDd5ToElKIMoofo8Ic,fuck,62
2BWtkDd5ToElKIMoofo8Ic,bitch,42
2BWtkDd5ToElKIMoofo8Ic,nigga,18
2BWtkDd5ToElKIMoofo8Ic,ass,8
2BWtkDd5ToElKIMoofo8Ic,shit,8
2BWtkDd5ToElKIMoofo8Ic,reason,7
2BWtkDd5ToElKIMoofo8Ic,give,6
2BWtkDd5ToElKIMoofo8Ic,key,5
2BWtkDd5ToElKIMoofo8Ic,shut,4
2BWtkDd5ToElKIMoofo8Ic,hold,3
2BWtkDd5ToElKIMoofo8Ic,move,3
2BWtkDd5ToElKIMoofo8Ic,mad,3
2BWtkDd5ToElKIMoofo8Ic,trippin,3
2BWtkDd5ToElKIMoofo8Ic,fake,3
2BWtkDd5ToElKIMoofo8Ic,explain,3
1Is8hGpkGMiePASAxBluxM,happy,11
1Is8hGpkGMiePASAxBluxM,key,8
1Is8hGpkGMiePASAxBluxM,low,8
1Is8hGpkGMiePASAxBluxM,fuck,5
1Is8hGpkGMiePASAxBluxM,make,5
1Is8hGpkGMiePASAxBluxM,high,4
1Is8hGpkGMiePASAxBluxM,smile,4
1Is8hGpkGMiePASAxBluxM,milly,4
1Is8hGpkGMiePASAxBluxM,savior,3
1Is8hGpkGMiePASAxBluxM,black,3
1Is8hGpkGMiePASAxBluxM,fire,2
1Is8hGpkGMiePASAxBluxM,reside,2
1Is8hGpkGMiePASAxBluxM,truth,2
1Is8hGpkGMiePASAxBluxM,catch,2
1Is8hGpkGMiePASAxBluxM,dire,2
2Lo2BWhhlZSJds2yBhxoet,fuck,8
2Lo2BWhhlZSJds2yBhxoet,kill,6
2Lo2BWhhlZSJds2yBhxoet,bitch,4
2Lo2BWhhlZSJds2yBhxoet,time,4
2Lo2BWhhlZSJds2yBhxoet,pose,3
2Lo2BWhhlZSJds2yBhxoet,white,3
2Lo2BWhhlZSJds2yBhxoet,body,3
2Lo2BWhhlZSJds2yBhxoet,life,3
2Lo2BWhhlZSJds2yBhxoet,motive,3
2Lo2BWhhlZSJds2yBhxoet,hide,3
2Lo2BWhhlZSJds2yBhxoet,pray,2
2Lo2BWhhlZSJds2yBhxoet,whitney,2
2Lo2BWhhlZSJds2yBhxoet,murderer,2
2Lo2BWhhlZSJds2yBhxoet,silent,2
2Lo2BWhhlZSJds2yBhxoet,high,2
3kG1jgWIDmjJkXhOiOmioO,easy,6
3kG1jgWIDmjJkXhOiOmioO,cuero,4
3kG1jgWIDmjJkXhOiOmioO,pasarla,3
3kG1jgWIDmjJkXhOiOmioO,sabe,3
3kG1jgWIDmjJkXhOiOmioO,baby,2
3kG1jgWIDmjJkXhOiOmioO,quiere,2
3kG1jgWIDmjJkXhOiOmioO,dale,2
3kG1jgWIDmjJkXhOiOmioO,precioso,1
3kG1jgWIDmjJkXhOiOmioO,prende,1
3kG1jgWIDmjJkXhOiOmioO,doy,1
3kG1jgWIDmjJkXhOiOmioO,propia,1
3kG1jgWIDmjJkXhOiOmioO,chilla,1
3kG1jgWIDmjJkXhOiOmioO,buscarme,1
3kG1jgWIDmjJkXhOiOmioO,ey,1
3kG1jgWIDmjJkXhOiOmioO,low,1
1REVvAphiSTJyKQ1fDpHa4,love,12
1REVvAphiSTJyKQ1fDpHa4,baby,12
1REVvAphiSTJyKQ1fDpHa4,fuck,11
1REVvAphiSTJyKQ1fDpHa4,shut,9
1REVvAphiSTJyKQ1fDpHa4,hear,9
1REVvAphiSTJyKQ1fDpHa4,bless,7
1REVvAphiSTJyKQ1fDpHa4,coffin,4
1REVvAphiSTJyKQ1fDpHa4,breed,4
1REVvAphiSTJyKQ1fDpHa4,drug,4
1REVvAphiSTJyKQ1fDpHa4,life,4
1REVvAphiSTJyKQ1fDpHa4,seven,4
1REVvAphiSTJyKQ1fDpHa4,walkin,4
1REVvAphiSTJyKQ1fDpHa4,source,4
1REVvAphiSTJyKQ1fDpHa4,plug,4
1REVvAphiSTJyKQ1fDpHa4,talkin,4
1c0hsvHLELX6y8qymnpLKL,pensando,11
1c0hsvHLELX6y8qymnpLKL,aqu,6
1c0hsvHLELX6y8qymnpLKL,cambiaste,6
1c0hsvHLELX6y8qymnpLKL,solo,5
1c0hsvHLELX6y8qymnpLKL,triste,4
1c0hsvHLELX6y8qymnpLKL,ultra,3
1c0hsvHLELX6y8qymnpLKL,whatsapp,2
1c0hsvHLELX6y8qymnpLKL,historial,2
1c0hsvHLELX6y8qymnpLKL,tocarte,1
1c0hsvHLELX6y8qymnpLKL,instagram,1
1c0hsvHLELX6y8qymnpLKL,feliz,1
1c0hsvHLELX6y8qymnpLKL,ver,1
1c0hsvHLELX6y8qymnpLKL,pendiente,1
1c0hsvHLELX6y8qymnpLKL,story,1
1c0hsvHLELX6y8qymnpLKL,atardecer,1
71wFwRo8xGc4lrcyKwsvba,sexo,8
71wFwRo8xGc4lrcyKwsvba,goz,6
71wFwRo8xGc4lrcyKwsvba,ndose,6
71wFwRo8xGc4lrcyKwsvba,vida,5
71wFwRo8xGc4lrcyKwsvba,calla,5
71wFwRo8xGc4lrcyKwsvba,wuh,2
71wFwRo8xGc4lrcyKwsvba,profesi,2
71wFwRo8xGc4lrcyKwsvba,baby,2
71wFwRo8xGc4lrcyKwsvba,mejor,2
71wFwRo8xGc4lrcyKwsvba,tainy,2
71wFwRo8xGc4lrcyKwsvba,frontear,1
71wFwRo8xGc4lrcyKwsvba,gaveta,1
71wFwRo8xGc4lrcyKwsvba,destino,1
71wFwRo8xGc4lrcyKwsvba,beb,1
71wFwRo8xGc4lrcyKwsvba,bunny,1
0LnS7aOdOdI1dNKZqdOLz4,rain,8
0LnS7aOdOdI1dNKZqdOLz4,fuck,5
0LnS7aOdOdI1dNKZqdOLz4,extra,4
0LnS7aOdOdI1dNKZqdOLz4,lipa,3
0LnS7aOdOdI1dNKZqdOLz4,feature,3
0LnS7aOdOdI1dNKZqdOLz4,check,3
0LnS7aOdOdI1dNKZqdOLz4,web,3
0LnS7aOdOdI1dNKZqdOLz4,chewin,3
0LnS7aOdOdI1dNKZqdOLz4,somethin,3
